group_id,event,ambiguousflag,track_id,filename,video,frame,datetime,tagid,mergethreshold,eventid,short_interruption,complex,comment,error,to_review,labelbee_valid
997,UD,TRUE,16109,5second/track_16109_5s.png,5_02_R_190807150000.cfr.mp4,69977,58:24.6,2364,5s,2364__16109_16122,,,stay_at_exit,FALSE,,TRUE
998,U,,16196,5second/track_16196_5s.png,5_02_R_190807150000.cfr.mp4,70253,58:45.3,2364,5s,2364__16196,,,,,,
999,DU,,16460,5second/track_16460_5s.png,5_02_R_190807150000.cfr.mp4,71377,59:49.8,2364,5s,2364__16460_16486,,,,,,
1000,x,TRUE,16521,5second/track_16521_5s.png,5_02_R_190807150000.cfr.mp4,0,00:31.6,2364,5s,2364__3_16521,,,disjointed,TRUE,,TRUE
1001,U,,893,5second/track_00893_5s.png,6_02_R_190807160000.cfr.mp4,3929,04:23.1,2364,5s,2364__893,,,,,,
1002,D,,943,5second/track_00943_5s.png,6_02_R_190807160000.cfr.mp4,4118,03:26.8,2364,5s,2364__943,,,,,,
1003,D,,1170,5second/track_01170_5s.png,6_02_R_190807160000.cfr.mp4,5287,04:38.6,2364,5s,2364__1170,,,,,,
1004,UD,,1323,5second/track_01323_5s.png,6_02_R_190807160000.cfr.mp4,5927,05:06.8,2364,5s,2364__1323,,,,,,
1005,U,,1461,5second/track_01461_5s.png,6_02_R_190807160000.cfr.mp4,6525,06:13.2,2364,5s,2364__1461,,,,,,
1006,DU,,1792,5second/track_01792_5s.png,6_02_R_190807160000.cfr.mp4,7916,06:38.8,2364,5s,2364__1792,,,,,,
1007,D,,8569,5second/track_08569_5s.png,6_02_R_190807160000.cfr.mp4,37363,31:14.4,2364,5s,2364__8569_8573,,,,,,
1008,U,,9029,5second/track_09029_5s.png,6_02_R_190807160000.cfr.mp4,39010,32:31.9,2364,5s,2364__9029,,,,,,
1009,D,,9435,5second/track_09435_5s.png,6_02_R_190807160000.cfr.mp4,40450,33:45.7,2364,5s,2364__9435,,,,,,
1010,D,,10099,5second/track_10099_5s.png,6_02_R_190807160000.cfr.mp4,43089,36:04.0,2364,5s,2364__10099,,,,,,
1011,U,,10391,5second/track_10391_5s.png,6_02_R_190807160000.cfr.mp4,44025,36:47.4,2364,5s,2364__10391,,,,,,
1012,D,,10459,5second/track_10459_5s.png,6_02_R_190807160000.cfr.mp4,44335,36:59.4,2364,5s,2364__10459,,,,,,
1013,UD,,10718,5second/track_10718_5s.png,6_02_R_190807160000.cfr.mp4,45370,37:50.6,2364,5s,2364__10718,,,stay_at_exit,,,
1014,UD,,10899,5second/track_10899_5s.png,6_02_R_190807160000.cfr.mp4,45989,38:25.4,2364,5s,2364__10899,,,,,,
1015,UD,,11377,5second/track_11377_5s.png,6_02_R_190807160000.cfr.mp4,47799,39:56.2,2364,5s,2364__11377_11401,x,,stay_at_exit,FALSE,,TRUE
1016,UD,,11715,5second/track_11715_5s.png,6_02_R_190807160000.cfr.mp4,48825,40:42.9,2364,5s,2364__11715,,,stay_at_exit,FALSE,,TRUE
1017,UD,,12131,5second/track_12131_5s.png,6_02_R_190807160000.cfr.mp4,50548,42:09.0,2364,5s,2364__12131,,,stay_at_exit,FALSE,,TRUE
1018,UD,,12208,5second/track_12208_5s.png,6_02_R_190807160000.cfr.mp4,50861,42:25.0,2364,5s,2364__12208,,,stay_at_exit,FALSE,,TRUE
1019,UD,FALSE,14476,5second/track_14476_5s.png,6_02_R_190807160000.cfr.mp4,58021,48:22.2,2364,5s,2364__14476,,,stay_at_exit,FALSE,,TRUE
1020,UD,FALSE,15155,5second/track_15155_5s.png,6_02_R_190807160000.cfr.mp4,60203,50:13.5,2364,5s,2364__15155_15157,x,,stay_at_exit,TRUE,,TRUE
1021,UD,,15528,5second/track_15528_5s.png,6_02_R_190807160000.cfr.mp4,61352,51:11.9,2364,5s,2364__15528,,,exiting-entering,FALSE,,TRUE
1022,D,,18529,5second/track_18529_5s.png,6_02_R_190807160000.cfr.mp4,70244,58:34.9,2364,5s,2364__18529,,,,,,
1023,D,,2390,5second/track_02390_5s.png,26_02_R_190808110000.cfr.mp4,8655,07:17.3,2364,5s,2364__2390_2401,x,,,,,
1024,UD,,7124,5second/track_07124_5s.png,26_02_R_190808110000.cfr.mp4,26484,22:16.0,2364,5s,2364__7124_7150,x,,,,,
1025,UD,,7653,5second/track_07653_5s.png,26_02_R_190808110000.cfr.mp4,28668,24:13.2,2364,5s,2364__7653_7686_7703,x,,,,,
1026,UD,,10657,5second/track_10657_5s.png,26_02_R_190808110000.cfr.mp4,42976,35:56.5,2364,5s,2364__10657,,,,,,
1027,x,TRUE,11531,5second/track_11531_5s.png,26_02_R_190808110000.cfr.mp4,46608,41:51.5,2364,5s,2364__11531,,,disjointed,TRUE,,TRUE
1028,U,,11532,5second/track_11532_5s.png,26_02_R_190808110000.cfr.mp4,46615,38:57.8,2364,5s,2364__11532,,,,,,
1029,D,,11630,5second/track_11630_5s.png,26_02_R_190808110000.cfr.mp4,46986,39:20.8,2364,5s,2364__11630_11667,,x,u-turn in trajectory,,,
1030,x,TRUE,12475,5second/track_12475_5s.png,26_02_R_190808110000.cfr.mp4,51263,42:43.5,2364,5s,2364__12475,,,stay_at_exit,TRUE,,TRUE
1031,U,,13203,5second/track_13203_5s.png,26_02_R_190808110000.cfr.mp4,54490,45:29.0,2364,5s,2364__13203,,,,,,
1032,DU,,13439,5second/track_13439_5s.png,26_02_R_190808110000.cfr.mp4,55687,46:28.2,2364,5s,2364__13439,,,,,,
1033,DU,,13468,5second/track_13468_5s.png,26_02_R_190808110000.cfr.mp4,55898,46:37.2,2364,5s,2364__13468,,,,,,
1034,DU,,1280,5second/track_01280_5s.png,27_02_R_190808120000.cfr.mp4,5771,04:51.6,2364,5s,2364__1280,,,,,,
1035,D,,1437,5second/track_01437_5s.png,27_02_R_190808120000.cfr.mp4,6450,05:27.7,2364,5s,2364__1437,,,,,,
1036,UD,FALSE,1559,5second/track_01559_5s.png,27_02_R_190808120000.cfr.mp4,6899,05:47.0,2364,5s,2364__1559,,,stay_at_exit,FALSE,,TRUE
1037,U,,1854,5second/track_01854_5s.png,27_02_R_190808120000.cfr.mp4,8167,06:53.5,2364,5s,2364__1854,,,,,,
1038,D,,1924,5second/track_01924_5s.png,27_02_R_190808120000.cfr.mp4,8423,07:05.5,2364,5s,2364__1924,,,,,,
1039,UD,,2704,5second/track_02704_5s.png,27_02_R_190808120000.cfr.mp4,11037,09:13.3,2364,5s,2364__2704,,,stay_at_exit,FALSE,,TRUE
1040,U,,2755,5second/track_02755_5s.png,27_02_R_190808120000.cfr.mp4,11211,09:22.8,2364,5s,2364__2755,,,,,,
1041,D,,2851,5second/track_02851_5s.png,27_02_R_190808120000.cfr.mp4,11566,09:42.6,2364,5s,2364__2851,,,,,,
1042,UD,,3172,5second/track_03172_5s.png,27_02_R_190808120000.cfr.mp4,13006,11:13.7,2364,5s,2364__3172_3244_3262,x,,,,,
1043,U,,3303,5second/track_03303_5s.png,27_02_R_190808120000.cfr.mp4,13695,11:28.0,2364,5s,2364__3303,,,,,,
1044,DU,,3349,5second/track_03349_5s.png,27_02_R_190808120000.cfr.mp4,13938,11:48.9,2364,5s,2364__3349_3368_3386,x,x,double u-turn,,,
1045,D,,2164,5second/track_02164_5s.png,28_02_R_190808130000.cfr.mp4,9849,08:20.0,2364,5s,2364__2164,,,,,,
1046,U,,2295,5second/track_02295_5s.png,28_02_R_190808130000.cfr.mp4,10400,08:43.4,2364,5s,2364__2295,,,,,,
1047,DU,,2370,5second/track_02370_5s.png,28_02_R_190808130000.cfr.mp4,10859,09:07.2,2364,5s,2364__2370,,,,,,
1048,DU,,2535,5second/track_02535_5s.png,28_02_R_190808130000.cfr.mp4,11777,09:57.2,2364,5s,2364__2535,,,,,,
1049,D,,2853,5second/track_02853_5s.png,28_02_R_190808130000.cfr.mp4,13750,11:30.2,2364,5s,2364__2853,,,,,,
1050,D,,3646,5second/track_03646_5s.png,28_02_R_190808130000.cfr.mp4,17093,14:19.1,2364,5s,2364__3646,,,,,,
1051,UD,,5431,5second/track_05431_5s.png,28_02_R_190808130000.cfr.mp4,25337,21:09.6,2364,5s,2364__5431,,,,,,
1052,U,,5894,5second/track_05894_5s.png,28_02_R_190808130000.cfr.mp4,27505,22:57.4,2364,5s,2364__5894_5895,x,,,,,
1053,D,,8322,5second/track_08322_5s.png,28_02_R_190808130000.cfr.mp4,38931,32:31.3,2364,5s,2364__8322,,,,,,
1054,U,,8497,5second/track_08497_5s.png,28_02_R_190808130000.cfr.mp4,39399,32:53.0,2364,5s,2364__8497,,,,,,
1055,DU,,8549,5second/track_08549_5s.png,28_02_R_190808130000.cfr.mp4,39758,33:23.5,2364,5s,2364__8549,,,,,,
1056,D,,8632,5second/track_08632_5s.png,28_02_R_190808130000.cfr.mp4,40177,33:36.4,2364,5s,2364__8632,,,,,,
1057,U,,9155,5second/track_09155_5s.png,28_02_R_190808130000.cfr.mp4,41907,35:09.6,2364,5s,2364__9155_9176,x,,u-turn in trajectory,,,
1058,DU,,9500,5second/track_09500_5s.png,28_02_R_190808130000.cfr.mp4,43117,35:57.8,2364,5s,2364__9500,,,stay_at_entrance,FALSE,,TRUE
1059,D,,9722,5second/track_09722_5s.png,28_02_R_190808130000.cfr.mp4,43940,36:43.3,2364,5s,2364__9722,,,,,,
1060,UD,,11505,5second/track_11505_5s.png,28_02_R_190808130000.cfr.mp4,50018,41:42.9,2364,5s,2364__11505,,,stay_at_exit,TRUE,,TRUE
1061,D,,11563,5second/track_11563_5s.png,28_02_R_190808130000.cfr.mp4,50274,41:55.9,2364,5s,2364__11563,,,,,,
1062,U,,12793,5second/track_12793_5s.png,28_02_R_190808130000.cfr.mp4,55075,45:56.7,2364,5s,2364__12793,,,,,,
1063,D,,14669,5second/track_14669_5s.png,28_02_R_190808130000.cfr.mp4,63289,52:53.5,2364,5s,2364__14669_14685,x,,,,,
1064,U,,15810,5second/track_15810_5s.png,28_02_R_190808130000.cfr.mp4,67670,56:25.6,2364,5s,2364__15810,,,,,,
1065,D,,15873,5second/track_15873_5s.png,28_02_R_190808130000.cfr.mp4,68018,56:54.7,2364,5s,2364__15873,,,,,,
1066,UD,,16073,5second/track_16073_5s.png,28_02_R_190808130000.cfr.mp4,69401,58:06.0,2364,5s,2364__16073_16091,x,,,,,
1067,D,,169,5second/track_00169_5s.png,29_02_R_190808140000.cfr.mp4,916,00:54.9,2364,5s,2364__169,,,,,,
1068,D,,915,5second/track_00915_5s.png,29_02_R_190808140000.cfr.mp4,4630,03:54.5,2364,5s,2364__915,,,,,,
1069,UD,,1457,5second/track_01457_5s.png,29_02_R_190808140000.cfr.mp4,7095,06:20.3,2364,5s,2364__1457_1539,x,,,,,
1070,UD,TRUE,1928,5second/track_01928_5s.png,29_02_R_190808140000.cfr.mp4,9639,08:02.2,2364,5s,2364__1928,,,stay_at_exit,TRUE,,TRUE
1071,U,,2152,5second/track_02152_5s.png,29_02_R_190808140000.cfr.mp4,10838,09:07.8,2364,5s,2364__2152,,,,,,
1072,D,,2229,5second/track_02229_5s.png,29_02_R_190808140000.cfr.mp4,11129,09:20.1,2364,5s,2364__2229,,,,,,
1073,UD,,3881,5second/track_03881_5s.png,29_02_R_190808140000.cfr.mp4,17763,14:57.1,2364,5s,2364__3881,,,,,,
1074,U,,5154,5second/track_05154_5s.png,29_02_R_190808140000.cfr.mp4,23490,19:35.3,2364,5s,2364__5154,,,,,,
1075,D,,6484,5second/track_06484_5s.png,29_02_R_190808140000.cfr.mp4,30191,25:14.0,2364,5s,2364__6484,,,,,,
1076,DU,,8948,5second/track_08948_5s.png,29_02_R_190808140000.cfr.mp4,39646,33:08.7,2364,5s,2364__8948,,,,,,
1077,D,,9015,5second/track_09015_5s.png,29_02_R_190808140000.cfr.mp4,39918,33:19.1,2364,5s,2364__9015,,,,,,
1078,UD,,10546,5second/track_10546_5s.png,29_02_R_190808140000.cfr.mp4,46355,38:41.6,2364,5s,2364__10546,,,,,,
1079,U,,10696,5second/track_10696_5s.png,29_02_R_190808140000.cfr.mp4,47150,39:24.3,2364,5s,2364__10696,,,,,,
1080,D,,14358,5second/track_14358_5s.png,29_02_R_190808140000.cfr.mp4,62894,52:29.3,2364,5s,2364__14358,,,,,,
1081,U,,16712,5second/track_16712_5s.png,29_02_R_190808140000.cfr.mp4,70978,59:16.2,2364,5s,2364__16712,,,,,,
1082,D,,244,5second/track_00244_5s.png,30_02_R_190808150000.cfr.mp4,764,00:57.7,2364,5s,2364__244,,,,,,
1083,D,,2797,5second/track_02797_5s.png,26_02_R_190808110000.cfr.mp4,10351,08:42.9,2380,5s,2380__2797,,,,,,
1084,x,TRUE,14256,5second/track_14256_5s.png,26_02_R_190808110000.cfr.mp4,59591,49:42.0,2380,5s,2380__14256,,,stay_at_exit,TRUE,,TRUE
1085,U,,9765,5second/track_09765_5s.png,27_02_R_190808120000.cfr.mp4,36028,30:02.9,2380,5s,2380__9765,,,,,,
1086,DU,,11629,5second/track_11629_5s.png,27_02_R_190808120000.cfr.mp4,42571,35:34.7,2380,5s,2380__11629,,,,,,
1087,D,,11731,5second/track_11731_5s.png,27_02_R_190808120000.cfr.mp4,43096,36:04.7,2380,5s,2380__11731,,,,,,
1088,D,,13700,5second/track_13700_5s.png,28_02_R_190808130000.cfr.mp4,58953,49:10.1,2380,5s,2380__13700,,,,,,
1089,U,,11320,5second/track_11320_5s.png,29_02_R_190808140000.cfr.mp4,50222,41:52.2,2380,5s,2380__11320,,,,,,
1090,D,,15661,5second/track_15661_5s.png,6_02_R_190807160000.cfr.mp4,61741,51:30.6,2393,5s,2393__15661,,,,,,
1091,D,,11328,5second/track_11328_5s.png,30_02_R_190808150000.cfr.mp4,39974,33:22.1,2393,5s,2393__11328,,,,,,
1092,U,,11836,5second/track_11836_5s.png,30_02_R_190808150000.cfr.mp4,41823,34:52.2,2393,5s,2393__11836,,,,,,
1093,x,TRUE,6785,5second/track_06785_5s.png,3_02_R_190807130000.cfr.mp4,46014,38:21.2,2418,5s,2418__6785,,,stay_at_entrance,TRUE,,TRUE
1094,U,,11723,5second/track_11723_5s.png,1_02_R_190807110000.cfr.mp4,59959,49:58.8,2428,5s,2428__11723,,,,,,
1095,D,,12889,5second/track_12889_5s.png,1_02_R_190807110000.cfr.mp4,66017,55:02.7,2428,5s,2428__12889,,,disjointed,FALSE,,TRUE
1096,U,,4388,5second/track_04388_5s.png,3_02_R_190807130000.cfr.mp4,33879,28:17.7,2428,5s,2428__4388,,,,,,
1097,D,,5302,5second/track_05302_5s.png,3_02_R_190807130000.cfr.mp4,38756,32:19.0,2428,5s,2428__5302,,,,,,
1098,U,,2116,5second/track_02116_5s.png,5_02_R_190807150000.cfr.mp4,7801,06:31.9,2428,5s,2428__2116,,,,,,
1099,D,,11497,5second/track_11497_5s.png,5_02_R_190807150000.cfr.mp4,48543,40:28.5,2428,5s,2428__11497,,,,,,
1100,U,,4618,5second/track_04618_5s.png,6_02_R_190807160000.cfr.mp4,19515,16:17.0,2428,5s,2428__4618,,,,,,
1101,U,,12196,5second/track_12196_5s.png,27_02_R_190808120000.cfr.mp4,44994,37:33.4,2428,5s,2428__12196,,,,,,
1102,D,,12993,5second/track_12993_5s.png,27_02_R_190808120000.cfr.mp4,48300,40:15.5,2428,5s,2428__12993,,,,,,
1103,D,,15409,5second/track_15409_5s.png,4_02_R_190807140000.cfr.mp4,71839,59:53.8,2439,5s,2439__15409,,,,,,
1104,D,,11007,5second/track_11007_5s.png,27_02_R_190808120000.cfr.mp4,40335,33:55.1,2445,5s,2445__11007,,,,,,
1105,D,,17297,5second/track_17297_5s.png,6_02_R_190807160000.cfr.mp4,66450,55:25.9,2471,5s,2471__17297,,,,,,
1106,UD,,17376,5second/track_17376_5s.png,6_02_R_190807160000.cfr.mp4,66701,55:40.6,2471,5s,2471__17376,,,,,,
1107,U,,12559,5second/track_12559_5s.png,31_02_R_190808160000.cfr.mp4,27704,23:11.0,2471,5s,2471__12559,,,,,,
1108,UD,,8968,5second/track_08968_5s.png,29_02_R_190808140000.cfr.mp4,39752,33:14.3,2488,5s,2488__8968,,,stay_at_exit,FALSE,,TRUE
1109,UD,TRUE,8868,5second/track_08868_5s.png,26_02_R_190808110000.cfr.mp4,34942,29:09.8,2509,5s,2509__8868,,,stay_at_exit,TRUE,,TRUE
1110,U,,5503,5second/track_05503_5s.png,2_02_R_190807120000.cfr.mp4,23792,19:50.2,2515,5s,2515__5503,,,,,,
1111,D,,212,5second/track_00212_5s.png,3_02_R_190807130000.cfr.mp4,874,00:44.8,2515,5s,2515__212,,,,,,
1112,U,,9585,5second/track_09585_5s.png,3_02_R_190807130000.cfr.mp4,61481,51:15.5,2515,5s,2515__9585,,,,,,
1113,D,,10242,5second/track_10242_5s.png,4_02_R_190807140000.cfr.mp4,51836,43:13.5,2515,5s,2515__10242,,,,,,
1114,U,,7870,5second/track_07870_5s.png,5_02_R_190807150000.cfr.mp4,32172,26:52.5,2515,5s,2515__7870,,,,,,
1115,D,,10424,5second/track_10424_5s.png,5_02_R_190807150000.cfr.mp4,43714,36:36.3,2515,5s,2515__10424,,,,,,
1116,U,,3486,5second/track_03486_5s.png,2_02_R_190807120000.cfr.mp4,14575,12:10.4,2543,5s,2543__3486,,,,,,
1117,D,,9717,5second/track_09717_5s.png,2_02_R_190807120000.cfr.mp4,45148,37:47.1,2543,5s,2543__9717,,,,,,
1118,D,,2236,5second/track_02236_5s.png,4_02_R_190807140000.cfr.mp4,12629,10:49.6,2543,5s,2543__2236_2294,,,,TRUE,,TRUE
1119,D,,975,5second/track_00975_5s.png,5_02_R_190807150000.cfr.mp4,3912,03:17.1,2543,5s,2543__975,,,,,,
1120,D,,13094,5second/track_13094_5s.png,5_02_R_190807150000.cfr.mp4,56774,47:21.7,2543,5s,2543__13094,,,,,,
1121,D,,3814,5second/track_03814_5s.png,26_02_R_190808110000.cfr.mp4,14054,11:44.1,2543,5s,2543__3814,,,,,,
1122,U,,9464,5second/track_09464_5s.png,27_02_R_190808120000.cfr.mp4,34955,29:08.6,2543,5s,2543__9464,,,,,,
1123,D,,10949,5second/track_10949_5s.png,27_02_R_190808120000.cfr.mp4,40183,33:30.2,2543,5s,2543__10949,,,,,,
1124,D,,9644,5second/track_09644_5s.png,28_02_R_190808130000.cfr.mp4,43617,36:21.7,2543,5s,2543__9644,,,,,,
1125,U,,13783,5second/track_13783_5s.png,29_02_R_190808140000.cfr.mp4,60981,50:49.6,2543,5s,2543__13783,,,,,,
1126,D,,15906,5second/track_15906_5s.png,29_02_R_190808140000.cfr.mp4,68474,57:04.9,2543,5s,2543__15906,,,,,,
1127,U,,2734,5second/track_02734_5s.png,30_02_R_190808150000.cfr.mp4,9443,07:53.3,2543,5s,2543__2734,,,,,,
1128,D,,4960,5second/track_04960_5s.png,30_02_R_190808150000.cfr.mp4,17507,14:36.7,2543,5s,2543__4960,,,,,,
1129,D,,15357,5second/track_15357_5s.png,30_02_R_190808150000.cfr.mp4,52638,44:02.0,2587,5s,2587__15357,,,,,,
1130,D,,2579,5second/track_02579_5s.png,31_02_R_190808160000.cfr.mp4,8217,06:53.5,2589,5s,2589__2579,,,,,,
1131,DU,,11127,5second/track_11127_5s.png,2_02_R_190807120000.cfr.mp4,52586,43:54.2,2594,5s,2594__11127,,,,,,
1132,D,,5564,5second/track_05564_5s.png,2_02_R_190807120000.cfr.mp4,24053,20:03.6,2624,5s,2624__5564,,,,,,
1133,UD,,7491,5second/track_07491_5s.png,2_02_R_190807120000.cfr.mp4,32496,27:12.5,2624,5s,2624__7491,,,,,,
1134,D,,11558,5second/track_11558_5s.png,2_02_R_190807120000.cfr.mp4,55698,46:31.2,2624,5s,2624__11558,,,,,,
1135,U,,13197,5second/track_13197_5s.png,5_02_R_190807150000.cfr.mp4,57265,47:44.0,2624,5s,2624__13197,,,,,,
1136,D,,5915,5second/track_05915_5s.png,6_02_R_190807160000.cfr.mp4,25485,21:17.8,2624,5s,2624__5915,,,,,,
1137,D,,13899,5second/track_13899_5s.png,27_02_R_190808120000.cfr.mp4,51849,43:14.2,2624,5s,2624__13899,,,,,,
1138,U,,7473,5second/track_07473_5s.png,29_02_R_190808140000.cfr.mp4,34047,28:23.4,2624,5s,2624__7473,,,,,,
1139,D,,9166,5second/track_09166_5s.png,29_02_R_190808140000.cfr.mp4,40608,33:56.1,2624,5s,2624__9166,,,,,,
1140,D,,14648,5second/track_14648_5s.png,31_02_R_190808160000.cfr.mp4,31658,26:24.5,2648,5s,2648__14648,,,,,,
1141,D,,6319,5second/track_06319_5s.png,31_02_R_190808160000.cfr.mp4,17212,14:25.3,2660,5s,2660__6319,,,,,,
1142,U,,5139,5second/track_05139_5s.png,4_02_R_190807140000.cfr.mp4,28848,24:05.5,2662,5s,2662__5139_5144,x,,,,,
1143,D,,6726,5second/track_06726_5s.png,4_02_R_190807140000.cfr.mp4,36263,30:14.2,2662,5s,2662__6726,,,,,,
1144,U,,12540,5second/track_12540_5s.png,5_02_R_190807150000.cfr.mp4,53948,45:01.0,2662,5s,2662__12540,,,,,,
1145,D,,2437,5second/track_02437_5s.png,26_02_R_190808110000.cfr.mp4,8882,07:25.0,2662,5s,2662__2437,,,,,,
1146,U,,10931,5second/track_10931_5s.png,26_02_R_190808110000.cfr.mp4,44208,36:52.9,2662,5s,2662__10931,,,,,,
1147,U,,13332,5second/track_13332_5s.png,27_02_R_190808120000.cfr.mp4,49735,41:31.3,2662,5s,2662__13332,,,,,,
1148,D,,14654,5second/track_14654_5s.png,27_02_R_190808120000.cfr.mp4,54627,45:32.7,2662,5s,2662__14654,,,,,,
1149,U,,10381,5second/track_10381_5s.png,28_02_R_190808130000.cfr.mp4,46240,38:40.8,2662,5s,2662__10381_10394_10413,x,,,,,
1150,D,,11455,5second/track_11455_5s.png,28_02_R_190808130000.cfr.mp4,49807,41:31.6,2662,5s,2662__11455,,,,,,
1151,U,,857,5second/track_00857_5s.png,30_02_R_190808150000.cfr.mp4,3381,02:58.2,2662,5s,2662__857_866_880_882_896,,,disjointed,TRUE,,TRUE
1152,U,TRUE,900,5second/track_00900_5s.png,30_02_R_190808150000.cfr.mp4,3484,02:59.0,2662,5s,2662__900_922,,,disjointed,TRUE,,TRUE
1153,U,,933,5second/track_00933_5s.png,30_02_R_190808150000.cfr.mp4,3568,03:09.9,2662,5s,2662__933_955,,,,,,
1154,D,,4553,5second/track_04553_5s.png,1_02_R_190807110000.cfr.mp4,22231,18:32.4,2663,5s,2663__4553,,,,,,
1155,U,,3825,5second/track_03825_5s.png,26_02_R_190808110000.cfr.mp4,14085,11:44.9,2663,5s,2663__3825,,,,,,
1156,D,,6583,5second/track_06583_5s.png,26_02_R_190808110000.cfr.mp4,24314,20:18.8,2663,5s,2663__6583,,,,,,
1157,D,,7459,5second/track_07459_5s.png,27_02_R_190808120000.cfr.mp4,28358,23:39.8,2663,5s,2663__7459,,,,,,
1158,D,,6870,5second/track_06870_5s.png,28_02_R_190808130000.cfr.mp4,32686,27:15.2,2663,5s,2663__6870,,,,,,
1159,U,,10585,5second/track_10585_5s.png,29_02_R_190808140000.cfr.mp4,46555,38:48.6,2663,5s,2663__10585,,,,,,
1160,D,,12887,5second/track_12887_5s.png,29_02_R_190808140000.cfr.mp4,57608,48:02.3,2663,5s,2663__12887,,,,,,
1161,D,,830,5second/track_00830_5s.png,1_02_R_190807110000.cfr.mp4,3646,03:06.0,2673,5s,2673__830,,,,,,
1162,U,,12112,5second/track_12112_5s.png,1_02_R_190807110000.cfr.mp4,62262,51:53.7,2673,5s,2673__12112,,,,,,
1163,D,,13120,5second/track_13120_5s.png,1_02_R_190807110000.cfr.mp4,67602,56:21.0,2673,5s,2673__13120,,,,,,
1164,D,,7874,5second/track_07874_5s.png,4_02_R_190807140000.cfr.mp4,40940,34:09.0,2673,5s,2673__7874,,,,,,
1165,D,,1438,5second/track_01438_5s.png,26_02_R_190808110000.cfr.mp4,5405,04:31.4,2673,5s,2673__1438,,,,,,
1166,U,,7066,5second/track_07066_5s.png,26_02_R_190808110000.cfr.mp4,26231,21:52.9,2673,5s,2673__7066,,,,,,
1167,U,,1097,5second/track_01097_5s.png,27_02_R_190808120000.cfr.mp4,5072,04:16.2,2673,5s,2673__1097,,,,,,
1168,D,,2385,5second/track_02385_5s.png,27_02_R_190808120000.cfr.mp4,9945,08:18.7,2673,5s,2673__2385,,,,,,
1169,D,,4347,5second/track_04347_5s.png,28_02_R_190808130000.cfr.mp4,19936,16:38.4,2673,5s,2673__4347,,,,,,
1170,U,,5292,5second/track_05292_5s.png,29_02_R_190808140000.cfr.mp4,24454,20:24.2,2673,5s,2673__5292,,,,,,
1171,D,,6780,5second/track_06780_5s.png,29_02_R_190808140000.cfr.mp4,31267,26:04.3,2673,5s,2673__6780,,,,,,
1172,U,,770,5second/track_00770_5s.png,31_02_R_190808160000.cfr.mp4,2486,02:06.0,2673,5s,2673__770,,,,,,
1173,D,,6263,5second/track_06263_5s.png,31_02_R_190808160000.cfr.mp4,17108,14:16.7,2673,5s,2673__6263,,,,,,
1174,D,,7633,5second/track_07633_5s.png,1_02_R_190807110000.cfr.mp4,38813,32:21.7,2674,5s,2674__7633,,,,,,
1175,D,,11021,5second/track_11021_5s.png,3_02_R_190807130000.cfr.mp4,71668,59:45.8,2674,5s,2674__11021,,,,,,
1176,D,,4274,5second/track_04274_5s.png,26_02_R_190808110000.cfr.mp4,15586,13:03.2,2674,5s,2674__4274,,,,,,
1177,D,,12277,5second/track_12277_5s.png,27_02_R_190808120000.cfr.mp4,45252,37:49.4,2674,5s,2674__12277,,,,,,
1178,D,,9588,5second/track_09588_5s.png,29_02_R_190808140000.cfr.mp4,41975,35:00.6,2674,5s,2674__9588,,,,,,
1179,U,,6794,5second/track_06794_5s.png,30_02_R_190808150000.cfr.mp4,23446,19:33.8,2674,5s,2674__6794,,,,,,
1180,D,,19024,5second/track_19024_5s.png,6_02_R_190807160000.cfr.mp4,71804,59:52.0,2687,5s,2687__19024,,,,,,
1181,D,,6694,5second/track_06694_5s.png,31_02_R_190808160000.cfr.mp4,18032,15:03.8,2687,5s,2687__6694,,,,,,
1182,U,,7757,5second/track_07757_5s.png,31_02_R_190808160000.cfr.mp4,20051,16:43.8,2687,5s,2687__7757,,,,,,
1183,DU,,7410,5second/track_07410_5s.png,30_02_R_190808150000.cfr.mp4,26087,21:49.8,2692,5s,2692__7410,,,,,,
1184,D,,4303,5second/track_04303_5s.png,1_02_R_190807110000.cfr.mp4,20689,17:16.6,2696,5s,2696__4303,,,,,,
1185,DU,,6513,5second/track_06513_5s.png,2_02_R_190807120000.cfr.mp4,27928,23:22.5,2696,5s,2696__6513,,,,,,
1186,DU,,10263,5second/track_10263_5s.png,2_02_R_190807120000.cfr.mp4,47842,40:05.0,2696,5s,2696__10263,,,,,,
1187,DU,,10325,5second/track_10325_5s.png,2_02_R_190807120000.cfr.mp4,48205,40:12.0,2696,5s,2696__10325,,,stay_at_entrance,,,
1188,DU,,2524,5second/track_02524_5s.png,3_02_R_190807130000.cfr.mp4,14089,11:48.7,2696,5s,2696__2524,,,,,,
1189,D,,6417,5second/track_06417_5s.png,27_02_R_190808120000.cfr.mp4,25260,21:05.2,2696,5s,2696__6417,,,,,,
1190,D,,9031,5second/track_09031_5s.png,28_02_R_190808130000.cfr.mp4,41557,34:39.6,2696,5s,2696__9031,,,,,,
1191,U,,9215,5second/track_09215_5s.png,28_02_R_190808130000.cfr.mp4,42205,35:58.7,2696,5s,2696__9215_9250_9307,x,,,,,
1192,DU,,9671,5second/track_09671_5s.png,28_02_R_190808130000.cfr.mp4,43725,36:36.2,2696,5s,2696__9671_9708,x,,,,,
