group_id,event,ambiguousflag,short_interruption,complex,error,comment,to_review,labelbee_valid,track_id,filename,video,datetime,tagid,mergethreshold,eventid,frame
946,UD,,,,,,,,421,5second/id_0946_track_00421_5s.png,5_02_R_190807150000.cfr.mp4,01:27.7,2364,5s,2364__421_426,1754
947,U,,,,,,,,549,5second/id_0947_track_00549_5s.png,5_02_R_190807150000.cfr.mp4,01:52.1,2364,5s,2364__549,2242
948,D,,,,,,,,600,5second/id_0948_track_00600_5s.png,5_02_R_190807150000.cfr.mp4,02:09.1,2364,5s,2364__600_618_633,2582
949,UD,,,,,,,,692,5second/id_0949_track_00692_5s.png,5_02_R_190807150000.cfr.mp4,02:27.0,2364,5s,2364__692,2940
950,DU,,,,,,,,835,5second/id_0950_track_00835_5s.png,5_02_R_190807150000.cfr.mp4,02:44.5,2364,5s,2364__835,3290
951,DU,,,,,,,,875,5second/id_0951_track_00875_5s.png,5_02_R_190807150000.cfr.mp4,03:11.5,2364,5s,2364__875_952_954,3830
952,DU,,,,,,,,961,5second/id_0952_track_00961_5s.png,5_02_R_190807150000.cfr.mp4,03:13.4,2364,5s,2364__961,3868
953,D,,,,,,,,1129,5second/id_0953_track_01129_5s.png,5_02_R_190807150000.cfr.mp4,03:58.6,2364,5s,2364__1129_1158_1179,4772
954,UD,,,,,,,,1251,5second/id_0954_track_01251_5s.png,5_02_R_190807150000.cfr.mp4,04:25.8,2364,5s,2364__1251,5316
955,UD,,,,,,,,2105,5second/id_0955_track_02105_5s.png,5_02_R_190807150000.cfr.mp4,06:33.0,2364,5s,2364__2105,7860
956,UD,,,True,,,,,2205,5second/id_0956_track_02205_5s.png,5_02_R_190807150000.cfr.mp4,07:13.5,2364,5s,2364__2205_2266,8670
957,UD,,,,,,,,2449,5second/id_0957_track_02449_5s.png,5_02_R_190807150000.cfr.mp4,07:33.6,2364,5s,2364__2449_2455,9072
958,U,,,,,,,,2536,5second/id_0958_track_02536_5s.png,5_02_R_190807150000.cfr.mp4,07:55.3,2364,5s,2364__2536_2592,9506
959,DU,,,,,,,,2636,5second/id_0959_track_02636_5s.png,5_02_R_190807150000.cfr.mp4,08:04.8,2364,5s,2364__2636,9696
960,D,,,,,,,,2668,5second/id_0960_track_02668_5s.png,5_02_R_190807150000.cfr.mp4,08:12.4,2364,5s,2364__2668,9848
961,UD,,,,,,,,2738,5second/id_0961_track_02738_5s.png,5_02_R_190807150000.cfr.mp4,08:37.6,2364,5s,2364__2738,10352
962,DU,,,,,,,,2837,5second/id_0962_track_02837_5s.png,5_02_R_190807150000.cfr.mp4,09:30.4,2364,5s,2364__2837,11408
963,D,,,,,,,,3206,5second/id_0963_track_03206_5s.png,5_02_R_190807150000.cfr.mp4,10:46.4,2364,5s,2364__3206,12928
964,U,,,,,,,True,3249,5second/id_0964_track_03249_5s.png,5_02_R_190807150000.cfr.mp4,11:42.0,2364,5s,2364__3249,14040
965,D,,,True,,,,,3460,5second/id_0965_track_03460_5s.png,5_02_R_190807150000.cfr.mp4,12:15.3,2364,5s,2364__3460_3490,14706
966,U,,,,,,,,3793,5second/id_0966_track_03793_5s.png,5_02_R_190807150000.cfr.mp4,13:26.3,2364,5s,2364__3793_3809_3851,16126
967,D,,,,,,,,3893,5second/id_0967_track_03893_5s.png,5_02_R_190807150000.cfr.mp4,13:37.8,2364,5s,2364__3893,16356
968,UD,,,,,,,True,4433,5second/id_0968_track_04433_5s.png,5_02_R_190807150000.cfr.mp4,15:26.9,2364,5s,2364__4433,18538
969,U,,,,,,,,4768,5second/id_0969_track_04768_5s.png,5_02_R_190807150000.cfr.mp4,16:33.5,2364,5s,2364__4768,19870
970,D,,,,True,id_swap,pafrt of track at F27763 other bee. globally exit,True,6468,5second/id_0970_track_06468_5s.png,5_02_R_190807150000.cfr.mp4,23:12.8,2364,5s,2364__6468_6506,27856
971,UD,,,,,,,,7007,5second/id_0971_track_07007_5s.png,5_02_R_190807150000.cfr.mp4,24:46.5,2364,5s,2364__7007,29730
972,U,,,,,,,,7826,5second/id_0972_track_07826_5s.png,5_02_R_190807150000.cfr.mp4,26:59.0,2364,5s,2364__7826,32380
973,D,,,,,,,,7953,5second/id_0973_track_07953_5s.png,5_02_R_190807150000.cfr.mp4,27:15.5,2364,5s,2364__7953,32710
974,U,,,,,,,,8091,5second/id_0974_track_08091_5s.png,5_02_R_190807150000.cfr.mp4,27:49.6,2364,5s,2364__8091,33392
975,DU,,,,,,,,9026,5second/id_0975_track_09026_5s.png,5_02_R_190807150000.cfr.mp4,32:00.5,2364,5s,2364__9026_9099,38410
976,D,,,,,,,,11065,5second/id_0976_track_11065_5s.png,5_02_R_190807150000.cfr.mp4,38:56.1,2364,5s,2364__11065,46722
977,UD,,,True,,,,,11345,5second/id_0977_track_11345_5s.png,5_02_R_190807150000.cfr.mp4,40:05.3,2364,5s,2364__11345_11381,48106
978,UD,,,,,,,,11573,5second/id_0978_track_11573_5s.png,5_02_R_190807150000.cfr.mp4,40:50.0,2364,5s,2364__11573_11596,49000
979,UD,,,,,,,,11597,5second/id_0979_track_11597_5s.png,5_02_R_190807150000.cfr.mp4,40:53.1,2364,5s,2364__11597,49062
980,UD,,,,,,,,12118,5second/id_0980_track_12118_5s.png,5_02_R_190807150000.cfr.mp4,44:03.6,2364,5s,2364__12118_12165_12175,52872
981,U,,,,,,,True,12307,5second/id_0981_track_12307_5s.png,5_02_R_190807150000.cfr.mp4,44:36.0,2364,5s,2364__12307,53520
982,DU,,,,,,,,12739,5second/id_0982_track_12739_5s.png,5_02_R_190807150000.cfr.mp4,45:39.9,2364,5s,2364__12739,54798
983,D,,,,,,,,13088,5second/id_0983_track_13088_5s.png,5_02_R_190807150000.cfr.mp4,47:17.8,2364,5s,2364__13088,56756
984,UD,,,,,,,,13124,5second/id_0984_track_13124_5s.png,5_02_R_190807150000.cfr.mp4,47:43.0,2364,5s,2364__13124_13127_13192,57260
985,UD,,,True,,,,,13195,5second/id_0985_track_13195_5s.png,5_02_R_190807150000.cfr.mp4,47:59.1,2364,5s,2364__13195_13234,57582
986,UD,,,,,,,True,13326,5second/id_0986_track_13326_5s.png,5_02_R_190807150000.cfr.mp4,48:07.0,2364,5s,2364__13326,57740
987,UD,,,True,,,,,13741,5second/id_0987_track_13741_5s.png,5_02_R_190807150000.cfr.mp4,50:17.3,2364,5s,2364__13741_13758,60346
988,UD,,,,,,,,14104,5second/id_0988_track_14104_5s.png,5_02_R_190807150000.cfr.mp4,51:31.6,2364,5s,2364__14104,61832
989,UD,,,,,,,True,14383,5second/id_0989_track_14383_5s.png,5_02_R_190807150000.cfr.mp4,52:26.7,2364,5s,2364__14383,62934
990,UD,,,,,,split track?,True,14384,5second/id_0990_track_14384_5s.png,5_02_R_190807150000.cfr.mp4,52:25.9,2364,5s,2364__14384_14386,62918
991,UD,,,,,,,,14483,5second/id_0991_track_14483_5s.png,5_02_R_190807150000.cfr.mp4,48:23.9,2364,5s,2364__14483,58078
992,UD,,,,,,,,14816,5second/id_0992_track_14816_5s.png,5_02_R_190807150000.cfr.mp4,53:59.1,2364,5s,2364__14816,64782
993,UD,,,True,,,,,14959,5second/id_0993_track_14959_5s.png,5_02_R_190807150000.cfr.mp4,54:30.6,2364,5s,2364__14959_15004,65412
994,U,,,,,,,,15263,5second/id_0994_track_15263_5s.png,5_02_R_190807150000.cfr.mp4,55:25.3,2364,5s,2364__15263,66506
995,D,,,True,True,,globally correct. Spurious id_swap at F66900,True,15330,5second/id_0995_track_15330_5s.png,5_02_R_190807150000.cfr.mp4,56:13.6,2364,5s,2364__15330_15415_15451_15491,67472
996,UD,,,,,,,True,16004,5second/id_0996_track_16004_5s.png,5_02_R_190807150000.cfr.mp4,58:09.9,2364,5s,2364__16004,69798
997,UD,,,,,,,,16109,5second/id_0997_track_16109_5s.png,5_02_R_190807150000.cfr.mp4,58:24.6,2364,5s,2364__16109_16122,70092
998,U,,,,,,,,16196,5second/id_0998_track_16196_5s.png,5_02_R_190807150000.cfr.mp4,58:45.3,2364,5s,2364__16196,70506
999,DU,,,True,,,,,16460,5second/id_0999_track_16460_5s.png,5_02_R_190807150000.cfr.mp4,59:49.8,2364,5s,2364__16460_16486,71796
1000,DU,,,,,,,,16521,5second/id_1000_track_16521_5s.png,5_02_R_190807150000.cfr.mp4,00:31.6,2364,5s,2364__3_16521,632
1001,U,,,,,,,,893,5second/id_1001_track_00893_5s.png,6_02_R_190807160000.cfr.mp4,04:23.1,2364,5s,2364__893,5262
1002,,,,,True,id_swap,,True,943,5second/id_1002_track_00943_5s.png,6_02_R_190807160000.cfr.mp4,03:26.8,2364,5s,2364__943,4136
1003,D,,,,,,,,1170,5second/id_1003_track_01170_5s.png,6_02_R_190807160000.cfr.mp4,04:38.6,2364,5s,2364__1170,5572
1004,UD,,,,,,,,1323,5second/id_1004_track_01323_5s.png,6_02_R_190807160000.cfr.mp4,05:06.8,2364,5s,2364__1323,6136
1005,U,,,,,,,,1461,5second/id_1005_track_01461_5s.png,6_02_R_190807160000.cfr.mp4,06:13.2,2364,5s,2364__1461,7464
1006,DU,,,,,,,,1792,5second/id_1006_track_01792_5s.png,6_02_R_190807160000.cfr.mp4,06:38.8,2364,5s,2364__1792,7976
1007,D,,,,,,,,8569,5second/id_1007_track_08569_5s.png,6_02_R_190807160000.cfr.mp4,31:14.4,2364,5s,2364__8569_8573,37488
1008,U,,,,,,,,9029,5second/id_1008_track_09029_5s.png,6_02_R_190807160000.cfr.mp4,32:31.9,2364,5s,2364__9029,39038
1009,D,,,,,,,,9435,5second/id_1009_track_09435_5s.png,6_02_R_190807160000.cfr.mp4,33:45.7,2364,5s,2364__9435,40514
1010,D,,,,,,,True,10099,5second/id_1010_track_10099_5s.png,6_02_R_190807160000.cfr.mp4,36:04.0,2364,5s,2364__10099,43280
1011,U,,,,,,,,10391,5second/id_1011_track_10391_5s.png,6_02_R_190807160000.cfr.mp4,36:47.4,2364,5s,2364__10391,44148
1012,D,,,,,,,,10459,5second/id_1012_track_10459_5s.png,6_02_R_190807160000.cfr.mp4,36:59.4,2364,5s,2364__10459,44388
1013,UD,,,,,,,,10718,5second/id_1013_track_10718_5s.png,6_02_R_190807160000.cfr.mp4,37:50.6,2364,5s,2364__10718,45412
1014,UD,,,,,,,,10899,5second/id_1014_track_10899_5s.png,6_02_R_190807160000.cfr.mp4,38:25.4,2364,5s,2364__10899,46108
1015,UD,,,,,,,,11377,5second/id_1015_track_11377_5s.png,6_02_R_190807160000.cfr.mp4,39:56.2,2364,5s,2364__11377_11401,47924
1016,UD,,,,,,,,11715,5second/id_1016_track_11715_5s.png,6_02_R_190807160000.cfr.mp4,40:42.9,2364,5s,2364__11715,48858
1017,UD,,,,,,,,12131,5second/id_1017_track_12131_5s.png,6_02_R_190807160000.cfr.mp4,42:09.0,2364,5s,2364__12131,50580
1018,UD,,,,,,,,12208,5second/id_1018_track_12208_5s.png,6_02_R_190807160000.cfr.mp4,42:25.0,2364,5s,2364__12208,50900
1019,UD,,,,,,,,14476,5second/id_1019_track_14476_5s.png,6_02_R_190807160000.cfr.mp4,48:22.2,2364,5s,2364__14476,58044
1020,UD,,,,,,,,15155,5second/id_1020_track_15155_5s.png,6_02_R_190807160000.cfr.mp4,50:13.5,2364,5s,2364__15155_15157,60270
1021,UD,,,,,,,,15528,5second/id_1021_track_15528_5s.png,6_02_R_190807160000.cfr.mp4,51:11.9,2364,5s,2364__15528,61438
1022,D,,,,,,,,18529,5second/id_1022_track_18529_5s.png,6_02_R_190807160000.cfr.mp4,58:34.9,2364,5s,2364__18529,70298
1023,D,,,,,,,,2390,5second/id_1023_track_02390_5s.png,26_02_R_190808110000.cfr.mp4,07:17.3,2364,5s,2364__2390_2401,8746
1024,UD,,,True,,,,,7124,5second/id_1024_track_07124_5s.png,26_02_R_190808110000.cfr.mp4,22:16.0,2364,5s,2364__7124_7150,26720
1025,UD,,,True,,,,,7653,5second/id_1025_track_07653_5s.png,26_02_R_190808110000.cfr.mp4,24:13.2,2364,5s,2364__7653_7686_7703,29064
1026,UD,,,,,,,,10657,5second/id_1026_track_10657_5s.png,26_02_R_190808110000.cfr.mp4,35:56.5,2364,5s,2364__10657,43130
1027,,,,,True,noise,,True,11531,5second/id_1027_track_11531_5s.png,26_02_R_190808110000.cfr.mp4,41:51.5,2364,5s,2364__11531,50230
1028,U,,,,,,,,11532,5second/id_1028_track_11532_5s.png,26_02_R_190808110000.cfr.mp4,38:57.8,2364,5s,2364__11532,46756
1029,D,,,True,,,,,11630,5second/id_1029_track_11630_5s.png,26_02_R_190808110000.cfr.mp4,39:20.8,2364,5s,2364__11630_11667,47216
1030,UD,,,,,,,,12475,5second/id_1030_track_12475_5s.png,26_02_R_190808110000.cfr.mp4,42:43.5,2364,5s,2364__12475,51270
1031,U,,,,,,,,13203,5second/id_1031_track_13203_5s.png,26_02_R_190808110000.cfr.mp4,45:29.0,2364,5s,2364__13203,54580
1032,DU,,,,,,,,13439,5second/id_1032_track_13439_5s.png,26_02_R_190808110000.cfr.mp4,46:28.2,2364,5s,2364__13439,55764
1033,DU,,,,,,,True,13468,5second/id_1033_track_13468_5s.png,26_02_R_190808110000.cfr.mp4,46:37.2,2364,5s,2364__13468,55944
1034,DU,,,,,,,,1280,5second/id_1034_track_01280_5s.png,27_02_R_190808120000.cfr.mp4,04:51.6,2364,5s,2364__1280,5832
1035,D,,,,,,,,1437,5second/id_1035_track_01437_5s.png,27_02_R_190808120000.cfr.mp4,05:27.7,2364,5s,2364__1437,6554
1036,UD,,,,,,,,1559,5second/id_1036_track_01559_5s.png,27_02_R_190808120000.cfr.mp4,05:47.0,2364,5s,2364__1559,6940
1037,U,,,,,,,,1854,5second/id_1037_track_01854_5s.png,27_02_R_190808120000.cfr.mp4,06:53.5,2364,5s,2364__1854,8270
1038,D,,,,,,,,1924,5second/id_1038_track_01924_5s.png,27_02_R_190808120000.cfr.mp4,07:05.5,2364,5s,2364__1924,8510
1039,UD,,,,,,,,2704,5second/id_1039_track_02704_5s.png,27_02_R_190808120000.cfr.mp4,09:13.3,2364,5s,2364__2704,11066
1040,U,,,,,,,,2755,5second/id_1040_track_02755_5s.png,27_02_R_190808120000.cfr.mp4,09:22.8,2364,5s,2364__2755,11256
1041,D,,,,,,,,2851,5second/id_1041_track_02851_5s.png,27_02_R_190808120000.cfr.mp4,09:42.6,2364,5s,2364__2851,11652
1042,UD,,,True,,,,,3172,5second/id_1042_track_03172_5s.png,27_02_R_190808120000.cfr.mp4,11:13.7,2364,5s,2364__3172_3244_3262,13474
1043,U,,,,,,,,3303,5second/id_1043_track_03303_5s.png,27_02_R_190808120000.cfr.mp4,11:28.0,2364,5s,2364__3303,13760
1044,U,,,True,,,,,3349,5second/id_1044_track_03349_5s.png,27_02_R_190808120000.cfr.mp4,11:48.9,2364,5s,2364__3349_3368_3386,14178
1045,D,,,,,,,,2164,5second/id_1045_track_02164_5s.png,28_02_R_190808130000.cfr.mp4,08:20.0,2364,5s,2364__2164,10000
1046,U,,,,,,,,2295,5second/id_1046_track_02295_5s.png,28_02_R_190808130000.cfr.mp4,08:43.4,2364,5s,2364__2295,10468
1047,DU,,,,,,,,2370,5second/id_1047_track_02370_5s.png,28_02_R_190808130000.cfr.mp4,09:07.2,2364,5s,2364__2370,10944
1048,DU,,,True,,,,,2535,5second/id_1048_track_02535_5s.png,28_02_R_190808130000.cfr.mp4,09:57.2,2364,5s,2364__2535,11944
1049,D,,,,,,,,2853,5second/id_1049_track_02853_5s.png,28_02_R_190808130000.cfr.mp4,11:30.2,2364,5s,2364__2853,13804
1050,D,,,,,,,,3646,5second/id_1050_track_03646_5s.png,28_02_R_190808130000.cfr.mp4,14:19.1,2364,5s,2364__3646,17182
1051,DU,,,,,,,True,5431,5second/id_1051_track_05431_5s.png,28_02_R_190808130000.cfr.mp4,21:09.6,2364,5s,2364__5431,25392
1052,U,,,,,,,,5894,5second/id_1052_track_05894_5s.png,28_02_R_190808130000.cfr.mp4,22:57.4,2364,5s,2364__5894_5895,27548
1053,D,,,,,,,,8322,5second/id_1053_track_08322_5s.png,28_02_R_190808130000.cfr.mp4,32:31.3,2364,5s,2364__8322,39026
1054,U,,,,,,,,8497,5second/id_1054_track_08497_5s.png,28_02_R_190808130000.cfr.mp4,32:53.0,2364,5s,2364__8497,39460
1055,DU,,,,,,,,8549,5second/id_1055_track_08549_5s.png,28_02_R_190808130000.cfr.mp4,33:23.5,2364,5s,2364__8549,40070
1056,D,,,,,,,,8632,5second/id_1056_track_08632_5s.png,28_02_R_190808130000.cfr.mp4,33:36.4,2364,5s,2364__8632,40328
1057,U,,,True,,,,,9155,5second/id_1057_track_09155_5s.png,28_02_R_190808130000.cfr.mp4,35:09.6,2364,5s,2364__9155_9176,42192
1058,DU,,,,,,,,9500,5second/id_1058_track_09500_5s.png,28_02_R_190808130000.cfr.mp4,35:57.8,2364,5s,2364__9500,43156
1059,D,,,,,,,,9722,5second/id_1059_track_09722_5s.png,28_02_R_190808130000.cfr.mp4,36:43.3,2364,5s,2364__9722,44066
1060,UD,,,,,,,True,11505,5second/id_1060_track_11505_5s.png,28_02_R_190808130000.cfr.mp4,41:42.9,2364,5s,2364__11505,50058
1061,D,,,,,,,,11563,5second/id_1061_track_11563_5s.png,28_02_R_190808130000.cfr.mp4,41:55.9,2364,5s,2364__11563,50318
1062,U,,,,,,,,12793,5second/id_1062_track_12793_5s.png,28_02_R_190808130000.cfr.mp4,45:56.7,2364,5s,2364__12793,55134
1063,D,,,True,,,,,14669,5second/id_1063_track_14669_5s.png,28_02_R_190808130000.cfr.mp4,52:53.5,2364,5s,2364__14669_14685,63470
1064,U,,,,,,,,15810,5second/id_1064_track_15810_5s.png,28_02_R_190808130000.cfr.mp4,56:25.6,2364,5s,2364__15810,67712
1065,D,,,,,,,,15873,5second/id_1065_track_15873_5s.png,28_02_R_190808130000.cfr.mp4,56:54.7,2364,5s,2364__15873,68294
1066,UD,,,,,,,,16073,5second/id_1066_track_16073_5s.png,28_02_R_190808130000.cfr.mp4,58:06.0,2364,5s,2364__16073_16091,69720
1067,D,,,,,,,,169,5second/id_1067_track_00169_5s.png,29_02_R_190808140000.cfr.mp4,00:54.9,2364,5s,2364__169,1098
1068,D,,,,,,,True,915,5second/id_1068_track_00915_5s.png,29_02_R_190808140000.cfr.mp4,03:54.5,2364,5s,2364__915,4690
1069,UD,,,True,,,,,1457,5second/id_1069_track_01457_5s.png,29_02_R_190808140000.cfr.mp4,06:20.3,2364,5s,2364__1457_1539,7606
1070,UD,,,,,,,True,1928,5second/id_1070_track_01928_5s.png,29_02_R_190808140000.cfr.mp4,08:02.2,2364,5s,2364__1928,9644
1071,U,,,,,,,,2152,5second/id_1071_track_02152_5s.png,29_02_R_190808140000.cfr.mp4,09:07.8,2364,5s,2364__2152,10956
1072,D,,,,,,,,2229,5second/id_1072_track_02229_5s.png,29_02_R_190808140000.cfr.mp4,09:20.1,2364,5s,2364__2229,11202
1073,UD,,,,,,,,3881,5second/id_1073_track_03881_5s.png,29_02_R_190808140000.cfr.mp4,14:57.1,2364,5s,2364__3881,17942
1074,U,,,,,,,True,5154,5second/id_1074_track_05154_5s.png,29_02_R_190808140000.cfr.mp4,19:35.3,2364,5s,2364__5154,23506
1075,D,,,,,,,,6484,5second/id_1075_track_06484_5s.png,29_02_R_190808140000.cfr.mp4,25:14.0,2364,5s,2364__6484,30280
1076,U,,,,True,id_swap,first hald is other bee,True,8948,5second/id_1076_track_08948_5s.png,29_02_R_190808140000.cfr.mp4,33:08.7,2364,5s,2364__8948,39774
1077,D,,,,,,,,9015,5second/id_1077_track_09015_5s.png,29_02_R_190808140000.cfr.mp4,33:19.1,2364,5s,2364__9015,39982
1078,UD,,,,,,,,10546,5second/id_1078_track_10546_5s.png,29_02_R_190808140000.cfr.mp4,38:41.6,2364,5s,2364__10546,46432
1079,U,,,,,,,,10696,5second/id_1079_track_10696_5s.png,29_02_R_190808140000.cfr.mp4,39:24.3,2364,5s,2364__10696,47286
1080,D,,,,,,,,14358,5second/id_1080_track_14358_5s.png,29_02_R_190808140000.cfr.mp4,52:29.3,2364,5s,2364__14358,62986
1081,U,,,,,,,,16712,5second/id_1081_track_16712_5s.png,29_02_R_190808140000.cfr.mp4,59:16.2,2364,5s,2364__16712,71124
1082,D,,,,,,,,244,5second/id_1082_track_00244_5s.png,30_02_R_190808150000.cfr.mp4,00:57.7,2364,5s,2364__244,1154
1083,D,,,,,,,,2797,5second/id_1083_track_02797_5s.png,26_02_R_190808110000.cfr.mp4,08:42.9,2380,5s,2380__2797,10458
1084,,,,,True,noise,,True,14256,5second/id_1084_track_14256_5s.png,26_02_R_190808110000.cfr.mp4,49:42.0,2380,5s,2380__14256,59640
1085,U,,,,,,,,9765,5second/id_1085_track_09765_5s.png,27_02_R_190808120000.cfr.mp4,30:02.9,2380,5s,2380__9765,36058
1086,DU,,,,,,,,11629,5second/id_1086_track_11629_5s.png,27_02_R_190808120000.cfr.mp4,35:34.7,2380,5s,2380__11629,42694
1087,D,,,,,,,,11731,5second/id_1087_track_11731_5s.png,27_02_R_190808120000.cfr.mp4,36:04.7,2380,5s,2380__11731,43294
1088,D,,,,,,,,13700,5second/id_1088_track_13700_5s.png,28_02_R_190808130000.cfr.mp4,49:10.1,2380,5s,2380__13700,59002
1089,U,,,,,,,,11320,5second/id_1089_track_11320_5s.png,29_02_R_190808140000.cfr.mp4,41:52.2,2380,5s,2380__11320,50244
1090,D,,,,,,,True,15661,5second/id_1090_track_15661_5s.png,6_02_R_190807160000.cfr.mp4,51:30.6,2393,5s,2393__15661,61812
1091,D,,,,,,,,11328,5second/id_1091_track_11328_5s.png,30_02_R_190808150000.cfr.mp4,33:22.1,2393,5s,2393__11328,40042
1092,U,,,,,,,,11836,5second/id_1092_track_11836_5s.png,30_02_R_190808150000.cfr.mp4,34:52.2,2393,5s,2393__11836,41844
1093,DU,,,,,,noisy but correct,True,6785,5second/id_1093_track_06785_5s.png,3_02_R_190807130000.cfr.mp4,38:21.2,2418,5s,2418__6785,46024
1094,U,,,,,,,True,11723,5second/id_1094_track_11723_5s.png,1_02_R_190807110000.cfr.mp4,49:58.8,2428,5s,2428__11723,59976
1095,D,,,,True,id_swap,the end of track is other bee,True,12889,5second/id_1095_track_12889_5s.png,1_02_R_190807110000.cfr.mp4,55:02.7,2428,5s,2428__12889,66054
1096,U,,,,,,,,4388,5second/id_1096_track_04388_5s.png,3_02_R_190807130000.cfr.mp4,28:17.7,2428,5s,2428__4388,33954
1097,D,,,,,,,,5302,5second/id_1097_track_05302_5s.png,3_02_R_190807130000.cfr.mp4,32:19.0,2428,5s,2428__5302,38780
1098,U,,,,,,,,2116,5second/id_1098_track_02116_5s.png,5_02_R_190807150000.cfr.mp4,06:31.9,2428,5s,2428__2116,7838
1099,D,,,,,,,,11497,5second/id_1099_track_11497_5s.png,5_02_R_190807150000.cfr.mp4,40:28.5,2428,5s,2428__11497,48570
1100,U,,,,,,,,4618,5second/id_1100_track_04618_5s.png,6_02_R_190807160000.cfr.mp4,16:17.0,2428,5s,2428__4618,19540
1101,U,,,,,,,,12196,5second/id_1101_track_12196_5s.png,27_02_R_190808120000.cfr.mp4,37:33.4,2428,5s,2428__12196,45068
1102,D,,,,,,,True,12993,5second/id_1102_track_12993_5s.png,27_02_R_190808120000.cfr.mp4,40:15.5,2428,5s,2428__12993,48310
1103,D,,,,,,,,15409,5second/id_1103_track_15409_5s.png,4_02_R_190807140000.cfr.mp4,59:53.8,2439,5s,2439__15409,71876
1104,D,,,,,,,,11007,5second/id_1104_track_11007_5s.png,27_02_R_190808120000.cfr.mp4,33:55.1,2445,5s,2445__11007,40702
1105,D,,,,,,,,17297,5second/id_1105_track_17297_5s.png,6_02_R_190807160000.cfr.mp4,55:25.9,2471,5s,2471__17297,66518
1106,UD,,,,,side_bee,actually correct,True,17376,5second/id_1106_track_17376_5s.png,6_02_R_190807160000.cfr.mp4,55:40.6,2471,5s,2471__17376,66812
1107,U,,,,,,,,12559,5second/id_1107_track_12559_5s.png,31_02_R_190808160000.cfr.mp4,23:11.0,2471,5s,2471__12559,27820
1108,UD,,,,True,,,True,8968,5second/id_1108_track_08968_5s.png,29_02_R_190808140000.cfr.mp4,33:14.3,2488,5s,2488__8968,39886
1109,,,,,True,,,True,8868,5second/id_1109_track_08868_5s.png,26_02_R_190808110000.cfr.mp4,29:09.8,2509,5s,2509__8868,34996
1110,U,,,,,,,True,5503,5second/id_1110_track_05503_5s.png,2_02_R_190807120000.cfr.mp4,19:50.2,2515,5s,2515__5503,23804
1111,D,,,,,,,True,212,5second/id_1111_track_00212_5s.png,3_02_R_190807130000.cfr.mp4,00:44.8,2515,5s,2515__212,896
1112,U,,,,,"crowded,occlusion",enters hidden below other bees,True,9585,5second/id_1112_track_09585_5s.png,3_02_R_190807130000.cfr.mp4,51:15.5,2515,5s,2515__9585,61510
1113,D,,,,,,,,10242,5second/id_1113_track_10242_5s.png,4_02_R_190807140000.cfr.mp4,43:13.5,2515,5s,2515__10242,51870
1114,U,,,,,,,,7870,5second/id_1114_track_07870_5s.png,5_02_R_190807150000.cfr.mp4,26:52.5,2515,5s,2515__7870,32250
1115,D,,,,,,,,10424,5second/id_1115_track_10424_5s.png,5_02_R_190807150000.cfr.mp4,36:36.3,2515,5s,2515__10424,43926
1116,U,,,,,,,True,3486,5second/id_1116_track_03486_5s.png,2_02_R_190807120000.cfr.mp4,12:10.4,2543,5s,2543__3486,14608
1117,D,,,,,,,,9717,5second/id_1117_track_09717_5s.png,2_02_R_190807120000.cfr.mp4,37:47.1,2543,5s,2543__9717,45342
1118,D,,,True,,,,,2236,5second/id_1118_track_02236_5s.png,4_02_R_190807140000.cfr.mp4,10:49.6,2543,5s,2543__2236_2294,12992
1119,D,,,,,,,,975,5second/id_1119_track_00975_5s.png,5_02_R_190807150000.cfr.mp4,03:17.1,2543,5s,2543__975,3942
1120,D,,,,,,,,13094,5second/id_1120_track_13094_5s.png,5_02_R_190807150000.cfr.mp4,47:21.7,2543,5s,2543__13094,56834
1121,D,,,,,,,,3814,5second/id_1121_track_03814_5s.png,26_02_R_190808110000.cfr.mp4,11:44.1,2543,5s,2543__3814,14082
1122,U,,,,,,,,9464,5second/id_1122_track_09464_5s.png,27_02_R_190808120000.cfr.mp4,29:08.6,2543,5s,2543__9464,34972
1123,D,,,,,,,,10949,5second/id_1123_track_10949_5s.png,27_02_R_190808120000.cfr.mp4,33:30.2,2543,5s,2543__10949,40204
1124,D,,,,,,,,9644,5second/id_1124_track_09644_5s.png,28_02_R_190808130000.cfr.mp4,36:21.7,2543,5s,2543__9644,43634
1125,U,,,,,,,True,13783,5second/id_1125_track_13783_5s.png,29_02_R_190808140000.cfr.mp4,50:49.6,2543,5s,2543__13783,60992
1126,D,,,,,,,,15906,5second/id_1126_track_15906_5s.png,29_02_R_190808140000.cfr.mp4,57:04.9,2543,5s,2543__15906,68498
1127,U,,,,,,,,2734,5second/id_1127_track_02734_5s.png,30_02_R_190808150000.cfr.mp4,07:53.3,2543,5s,2543__2734,9466
1128,D,,,,,,,,4960,5second/id_1128_track_04960_5s.png,30_02_R_190808150000.cfr.mp4,14:36.7,2543,5s,2543__4960,17534
1129,,,,,True,id_swap,,True,15357,5second/id_1129_track_15357_5s.png,30_02_R_190808150000.cfr.mp4,44:02.0,2587,5s,2587__15357,52840
1130,D,,,,,,,True,2579,5second/id_1130_track_02579_5s.png,31_02_R_190808160000.cfr.mp4,06:53.5,2589,5s,2589__2579,8270
1131,,,,,True,id_swap,,True,11127,5second/id_1131_track_11127_5s.png,2_02_R_190807120000.cfr.mp4,43:54.2,2594,5s,2594__11127,52684
